order_id,created_date,total_paid,state,unit_price_total,diff_paid_price
465311,2017-12-18 03:57:25,856.0,Place Order,856.0,0.0
465312,2017-12-18 03:59:00,847.48,Place Order,847.48,0.0
465313,2017-12-18 04:04:43,793.0,Place Order,793.0,0.0
465316,2017-12-18 04:21:35,519.0,Place Order,519.0,0.0
465327,2017-12-18 07:08:28,56.0,Completed,56.0,0.0
465328,2017-12-18 07:08:35,56.0,Place Order,56.0,0.0
465329,2017-12-18 07:12:35,109.0,Completed,109.0,0.0
465330,2017-12-18 07:26:58,793.0,Completed,793.0,0.0
465336,2017-12-18 07:50:06,72.99,Completed,72.99,0.0
465338,2017-12-18 07:56:49,389.99,Completed,389.99,0.0
465341,2017-12-18 07:54:40,45.28,Place Order,45.28,0.0
465342,2017-12-18 08:00:49,69.99,Completed,69.99,0.0
465346,2017-12-18 08:03:43,389.99,Place Order,389.99,0.0
465349,2017-12-18 08:11:38,43.0,Completed,43.0,0.0
465350,2017-12-18 08:15:13,856.0,Completed,856.0,0.0
465353,2017-12-18 08:22:22,119.99,Completed,119.99,0.0
465355,2017-12-18 08:23:19,234.99,Completed,228.0,7.0
465356,2017-12-18 08:23:23,144.99,Place Order,144.99,0.0
465358,2017-12-18 08:30:23,273.98,Completed,273.98,0.0
465359,2017-12-18 08:26:41,14.99,Place Order,14.99,0.0
465360,2017-12-18 08:31:50,53.99,Completed,53.99,0.0
465362,2017-12-18 08:34:23,334.79,Completed,327.8,7.0
465363,2017-12-18 18:49:24,389.99,Completed,389.99,0.0
465368,2017-12-18 08:44:16,94.98,Place Order,84.99,10.0
465369,2017-12-19 12:57:59,134.99,Completed,134.99,0.0
465370,2017-12-18 08:54:47,32.98,Completed,32.98,0.0
465371,2017-12-18 08:50:11,94.98,Place Order,84.99,10.0
465373,2017-12-18 08:51:51,43.0,Place Order,43.0,0.0
465378,2017-12-18 09:06:46,799.99,Completed,793.0,7.0
465379,2017-12-18 09:04:39,350.37,Completed,350.36,0.0
465381,2017-12-18 09:13:56,27.98,Completed,27.98,0.0
465382,2017-12-18 09:19:30,152.96,Completed,145.97,7.0
465386,2017-12-18 09:31:27,36.99,Completed,36.99,0.0
465388,2017-12-18 09:47:52,191.98,Completed,184.99,7.0
465389,2017-12-18 09:23:59,61.99,Completed,61.99,0.0
465390,2017-12-18 09:32:58,99.99,Completed,99.99,0.0
465394,2017-12-18 09:28:15,1468.0,Place Order,1468.0,0.0
465395,2017-12-18 09:35:21,59.97,Completed,59.97,0.0
465397,2017-12-18 11:37:00,161.94,Completed,154.95,7.0
465401,2017-12-18 09:57:38,88.98,Completed,88.97999999999999,0.0
465403,2017-12-18 09:36:25,14.39,Place Order,14.39,0.0
465404,2017-12-18 09:40:45,39.98,Place Order,39.98,0.0
465405,2017-12-18 09:43:16,753.57,Completed,746.58,7.0
465406,2017-12-18 09:46:15,65.99,Completed,65.99,0.0
465407,2017-12-18 09:50:12,56.0,Completed,56.0,0.0
465409,2017-12-18 09:47:59,55.99,Place Order,55.99,0.0
465411,2017-12-18 09:51:30,899.0,Place Order,899.0,0.0
465412,2017-12-18 13:48:30,793.0,Completed,793.0,0.0
465415,2017-12-18 09:59:38,86.98,Completed,79.99,7.0
465416,2017-12-18 10:19:45,758.98,Completed,751.99,7.0
465418,2017-12-18 10:00:16,6.99,Place Order,6.99,0.0
465421,2017-12-18 10:04:57,62.98,Completed,55.99,7.0
465422,2017-12-18 10:03:31,225.99,Place Order,219.0,7.0
465423,2017-12-18 10:05:18,99.98,Completed,92.99,7.0
465425,2017-12-18 10:18:34,599.83,Completed,592.84,7.0
465426,2017-12-18 17:11:37,39.99,Completed,39.99,0.0
465427,2017-12-20 19:36:05,317.79,Completed,317.79,0.0
465428,2017-12-18 10:22:13,381.52,Completed,381.52,0.0
465431,2017-12-18 10:18:34,899.0,Completed,899.0,0.0
465436,2017-12-18 11:54:56,85.0,Completed,78.0,7.0
465443,2017-12-18 10:21:10,59.99,Completed,59.99,0.0
465444,2017-12-18 10:27:53,1074.99,Completed,1068.0,7.0
465449,2017-12-18 10:29:58,72.99,Completed,72.99,0.0
465451,2017-12-18 10:43:07,219.0,Completed,219.0,0.0
465452,2017-12-18 10:21:50,746.98,Place Order,746.98,0.0
465454,2017-12-18 10:23:32,359.0,Place Order,359.0,0.0
465455,2017-12-18 10:25:48,69.58,Completed,69.58,0.0
465458,2017-12-18 10:36:34,99.99,Completed,99.99,0.0
465459,2017-12-18 10:56:21,84.28,Completed,84.28,0.0
465462,2017-12-18 10:29:02,389.99,Place Order,389.99,0.0
465466,2017-12-18 10:31:25,86.79,Place Order,86.79,0.0
465467,2017-12-18 10:47:12,32.98,Completed,32.98,0.0
465469,2017-12-18 10:40:16,29.99,Completed,29.99,0.0
465473,2017-12-18 10:48:40,117.79,Completed,117.79,0.0
465474,2017-12-18 10:50:42,165.98,Completed,165.98,0.0
465476,2017-12-18 11:03:01,90.99,Completed,90.99,0.0
465477,2017-12-18 11:21:41,39.98,Completed,39.98,0.0
465478,2017-12-18 10:50:10,36.0,Completed,36.0,0.0
465479,2017-12-18 10:46:56,36.99,Place Order,36.99,0.0
465481,2017-12-18 11:14:11,734.0,Completed,734.0,0.0
465482,2017-12-26 13:48:28,110.32,Completed,103.33,7.0
465485,2017-12-18 11:04:18,802.99,Completed,793.0,10.0
465490,2017-12-18 11:07:03,79.99,Completed,79.99,0.0
465491,2017-12-18 10:59:24,1797.89,Place Order,1797.9,-0.0
465492,2017-12-18 11:03:15,396.98,Completed,389.99,7.0
465495,2017-12-18 11:01:41,793.0,Place Order,793.0,0.0
465498,2017-12-18 11:06:06,86.79,Completed,86.79,0.0
465500,2017-12-18 11:15:34,33.99,Completed,33.99,0.0
465508,2017-12-18 11:29:03,25.98,Completed,21.99,4.0
465509,2017-12-18 11:10:34,898.95,Place Order,898.95,0.0
465516,2017-12-18 11:20:14,959.0,Place Order,959.0,0.0
465517,2017-12-18 11:22:01,173.98,Completed,173.98,0.0
465519,2017-12-18 11:42:56,397.98,Completed,397.98,0.0
465520,2017-12-18 11:28:37,129.99,Completed,129.99,0.0
465521,2017-12-18 11:24:19,60.97,Completed,53.98,7.0
465523,2017-12-19 15:27:37,104.98,Completed,104.97999999999999,0.0
465526,2017-12-18 11:29:37,56.0,Place Order,56.0,0.0
465529,2017-12-18 11:31:48,124.79,Place Order,124.79,0.0
465530,2017-12-18 11:39:08,87.97,Completed,87.97,0.0
465531,2017-12-18 11:35:47,43.0,Completed,43.0,0.0
465532,2017-12-18 12:58:38,272.98,Completed,272.97,0.0
465534,2017-12-18 11:35:40,144.99,Place Order,144.99,0.0
465535,2017-12-18 13:46:06,46.99,Completed,46.99,0.0
465537,2017-12-18 11:45:27,79.99,Completed,79.99,0.0
465542,2017-12-18 12:16:47,168.99,Completed,168.99,0.0
465543,2017-12-18 11:47:11,119.99,Completed,119.99,0.0
465546,2017-12-18 11:48:47,47.99,Completed,47.99,0.0
465548,2017-12-18 11:54:53,72.99,Completed,72.99,0.0
465549,2017-12-28 18:31:20,19.99,Completed,19.99,0.0
465553,2017-12-18 12:00:43,161.94,Completed,154.95,7.0
465555,2017-12-18 12:05:46,417.5,Completed,417.48,0.0
465561,2017-12-18 12:07:14,169.97,Completed,159.98,10.0
465563,2017-12-18 11:59:58,29.98,Place Order,29.98,0.0
465567,2017-12-18 12:12:01,29.99,Completed,29.99,0.0
465568,2017-12-18 12:07:38,56.79,Completed,56.79,0.0
465569,2017-12-18 12:06:55,438.99,Place Order,438.99,0.0
465571,2017-12-18 16:24:46,88.99,Completed,88.99,0.0
465572,2017-12-18 12:11:45,56.0,Completed,56.0,0.0
465577,2017-12-18 16:31:24,65.99,Completed,65.99,0.0
465578,2017-12-18 12:16:01,264.79,Completed,264.79,0.0
465581,2017-12-18 12:15:18,362.0,Place Order,362.0,0.0
465583,2017-12-18 12:21:21,422.99,Completed,422.99,0.0
465584,2017-12-18 12:33:44,160.99,Completed,160.99,0.0
465585,2017-12-18 12:18:44,898.18,Place Order,898.18,0.0
465588,2017-12-18 12:29:02,778.99,Completed,778.99,0.0
465590,2017-12-18 12:23:05,23.99,Place Order,23.99,0.0
465591,2017-12-18 12:30:54,39.99,Completed,39.99,0.0
465592,2017-12-18 12:32:30,161.94,Completed,154.95,7.0
465595,2017-12-18 12:39:06,385.99,Completed,379.0,7.0
465596,2017-12-18 17:24:15,219.0,Completed,219.0,0.0
465597,2017-12-18 12:39:49,198.58,Completed,198.58,0.0
465598,2017-12-18 12:32:43,29.98,Completed,22.99,7.0
465600,2017-12-18 12:32:14,959.0,Place Order,959.0,0.0
465601,2017-12-18 12:40:54,121.9,Completed,121.9,0.0
465602,2017-12-18 12:35:36,84.28,Place Order,84.28,0.0
465604,2017-12-18 12:37:14,159.99,Place Order,159.99,0.0
465606,2017-12-18 12:46:57,359.0,Completed,359.0,0.0
465607,2017-12-18 12:38:41,39.98,Completed,39.98,0.0
465609,2017-12-18 12:45:08,179.98,Completed,179.98,0.0
465616,2017-12-18 13:31:06,36.99,Completed,36.99,0.0
465617,2017-12-18 12:57:08,35.99,Completed,35.99,0.0
465622,2017-12-18 12:52:52,24.99,Completed,24.99,0.0
465624,2017-12-18 13:05:47,79.99,Completed,79.99,0.0
465629,2017-12-18 12:59:50,959.0,Place Order,959.0,0.0
465635,2017-12-18 13:42:40,24.97,Completed,20.98,4.0
465636,2017-12-18 13:19:30,444.99,Completed,444.99,0.0
465637,2017-12-18 13:03:18,80.99,Place Order,80.99,0.0
465638,2017-12-18 13:08:09,290.33,Completed,290.33,0.0
465639,2017-12-18 13:03:31,52.9,Completed,52.9,0.0
465641,2017-12-18 13:04:59,37.98,Place Order,37.98,0.0
465642,2017-12-18 13:05:08,389.99,Place Order,389.99,0.0
465643,2017-12-18 13:12:58,195.99,Completed,195.99,0.0
465646,2017-12-18 13:07:25,37.0,Place Order,37.0,0.0
465647,2017-12-18 13:17:51,42.99,Completed,42.99,0.0
465648,2017-12-18 13:09:27,36.99,Completed,36.99,0.0
465649,2017-12-18 13:45:39,24.99,Completed,24.99,0.0
465650,2017-12-18 13:08:09,24.98,Place Order,24.979999999999997,0.0
465653,2017-12-20 15:12:04,56.0,Completed,56.0,0.0
465654,2017-12-18 13:15:09,107.79,Completed,107.79,0.0
465655,2017-12-18 13:25:39,79.99,Completed,79.99,0.0
465659,2017-12-18 13:16:44,34.99,Place Order,34.99,0.0
465661,2017-12-18 13:18:05,959.0,Place Order,959.0,0.0
465662,2017-12-18 13:18:05,15.98,Place Order,8.99,7.0
465667,2017-12-18 13:30:39,69.99,Completed,69.99,0.0
465668,2017-12-18 13:24:52,422.99,Completed,422.99,0.0
465670,2017-12-18 13:26:31,36.99,Completed,36.99,0.0
465671,2017-12-18 13:27:40,124.99,Completed,124.99,0.0
465672,2017-12-18 13:27:59,32.0,Completed,32.0,0.0
465673,2017-12-18 13:24:11,959.0,Place Order,959.0,0.0
465676,2017-12-18 13:35:06,26.99,Completed,26.99,0.0
465677,2017-12-18 13:43:34,24.99,Completed,24.99,0.0
465678,2017-12-18 13:31:17,26.99,Completed,26.99,0.0
465681,2017-12-18 13:35:07,478.0,Completed,478.0,0.0
465682,2017-12-18 14:04:31,336.98,Completed,329.99,7.0
465685,2017-12-18 13:45:45,49.99,Completed,49.99,0.0
465689,2017-12-18 13:45:15,71.99,Completed,71.99,0.0
465693,2017-12-18 14:07:43,346.18,Completed,346.18,0.0
465694,2017-12-18 13:47:55,32.99,Place Order,32.99,0.0
465695,2017-12-19 15:34:53,898.95,Completed,898.95,0.0
465698,2017-12-18 13:51:16,356.99,Completed,350.0,7.0
465703,2017-12-18 14:02:47,176.99,Completed,176.99,0.0
465707,2017-12-18 14:19:34,82.0,Completed,82.0,0.0
465712,2017-12-18 14:10:17,276.96,Place Order,269.96999999999997,7.0
465714,2017-12-18 14:15:06,51.94,Completed,44.95,7.0
465717,2017-12-18 14:17:44,42.99,Completed,42.99,0.0
465718,2017-12-18 14:13:24,41.99,Place Order,41.99,0.0
465719,2017-12-18 14:13:37,959.0,Place Order,959.0,0.0
465720,2017-12-18 14:17:39,68.99,Completed,68.99,0.0
465722,2017-12-18 14:15:47,959.0,Place Order,959.0,0.0
465723,2017-12-18 14:16:36,899.0,Place Order,899.0,0.0
465727,2017-12-18 14:32:27,45.28,Completed,45.28,0.0
465728,2017-12-18 14:33:13,344.98,Completed,344.98,0.0
465730,2017-12-18 14:28:24,94.99,Completed,94.99,0.0
465737,2017-12-18 14:32:33,145.58,Place Order,145.58,0.0
465740,2017-12-18 14:34:57,975.0,Place Order,975.0,0.0
465742,2017-12-18 14:41:32,62.99,Completed,62.99,0.0
465743,2017-12-18 14:36:56,82.99,Place Order,76.0,7.0
465744,2017-12-18 14:45:56,577.79,Completed,577.79,0.0
465748,2017-12-18 14:39:36,359.0,Place Order,359.0,0.0
465749,2017-12-18 14:56:32,133.97,Completed,133.97,0.0
465751,2017-12-18 14:51:04,82.0,Completed,82.0,0.0
465754,2017-12-18 14:53:37,759.0,Completed,759.0,0.0
465756,2017-12-18 15:00:57,160.99,Completed,160.99,0.0
465757,2017-12-24 01:25:01,24.98,Completed,19.99,5.0
465760,2017-12-18 14:59:46,899.97,Completed,899.97,0.0
465761,2017-12-19 15:27:28,25.99,Completed,25.99,0.0
465762,2017-12-18 15:06:57,184.99,Completed,184.99,0.0
465766,2017-12-18 15:00:15,47.98,Place Order,47.980000000000004,-0.0
465769,2017-12-18 15:10:01,389.99,Completed,389.99,0.0
465771,2017-12-18 15:14:45,69.99,Completed,69.99,0.0
465772,2017-12-18 15:58:55,140.99,Completed,140.99,0.0
465782,2017-12-18 15:26:03,176.98,Completed,169.99,7.0
465784,2017-12-18 15:25:14,34.99,Completed,34.99,0.0
465787,2017-12-18 15:26:29,815.98,Completed,815.97,0.0
465788,2017-12-18 15:25:46,79.98,Place Order,69.99,10.0
465792,2017-12-18 15:29:57,36.98,Completed,36.98,0.0
465794,2017-12-18 15:27:54,79.99,Place Order,79.99,0.0
465796,2017-12-18 15:31:06,79.99,Place Order,79.99,0.0
465798,2017-12-18 15:31:52,785.08,Place Order,785.08,0.0
465799,2017-12-18 15:32:48,368.99,Place Order,362.0,7.0
465802,2017-12-18 15:37:50,84.99,Completed,84.99,0.0
465805,2017-12-18 15:37:48,840.37,Completed,840.37,0.0
465808,2017-12-18 15:37:09,104.99,Place Order,104.99,0.0
465811,2017-12-18 15:40:52,279.0,Completed,279.0,0.0
465815,2017-12-18 15:52:15,31.99,Completed,31.99,0.0
465816,2017-12-18 16:14:57,26.98,Completed,19.99,7.0
465818,2017-12-18 15:56:04,118.99,Completed,118.99,0.0
465822,2017-12-18 15:52:35,959.0,Place Order,959.0,0.0
465823,2017-12-18 15:59:33,458.99,Completed,458.99,0.0
465824,2017-12-18 17:43:37,17.98,Completed,12.99,5.0
465827,2017-12-18 16:01:22,79.99,Completed,79.99,0.0
465829,2017-12-18 15:59:46,82.0,Completed,82.0,0.0
465832,2017-12-18 16:02:08,368.99,Completed,362.0,7.0
465834,2017-12-18 16:02:16,359.0,Place Order,359.0,0.0
465838,2017-12-18 16:06:41,359.0,Place Order,359.0,0.0
465841,2017-12-18 16:08:36,329.99,Place Order,329.99,0.0
465845,2017-12-18 16:13:42,28.98,Completed,21.99,7.0
465846,2017-12-18 16:44:55,349.95,Completed,349.95,0.0
465848,2017-12-18 16:23:36,27.98,Completed,27.98,0.0
465849,2017-12-18 16:16:29,53.99,Completed,53.99,0.0
465851,2017-12-18 16:13:51,139.0,Place Order,139.0,0.0
465855,2017-12-18 16:17:47,69.99,Completed,69.99,0.0
465857,2017-12-18 16:17:04,24.98,Place Order,19.99,5.0
465860,2017-12-18 16:21:01,136.97,Place Order,136.97,0.0
465861,2017-12-18 16:38:55,117.98,Completed,117.97999999999999,0.0
465865,2017-12-20 18:12:35,975.0,Completed,975.0,0.0
465870,2017-12-18 16:32:08,169.98,Place Order,162.99,7.0
465871,2017-12-18 16:32:43,62.99,Place Order,56.0,7.0
465873,2017-12-18 16:45:44,24.99,Completed,24.99,0.0
465877,2017-12-18 16:47:05,169.99,Completed,169.99,0.0
465878,2017-12-18 18:13:41,152.98,Completed,152.98000000000002,-0.0
465880,2017-12-18 16:58:54,18.98,Completed,14.99,4.0
465881,2017-12-18 16:49:38,34.99,Completed,34.99,0.0
465885,2017-12-18 16:52:59,24.99,Completed,24.99,0.0
465889,2017-12-18 17:05:47,104.99,Completed,104.99,0.0
465894,2017-12-18 16:57:39,61.99,Place Order,61.99,0.0
465895,2017-12-18 16:58:02,519.0,Place Order,519.0,0.0
465910,2017-12-18 17:10:57,56.0,Completed,56.0,0.0
465911,2017-12-19 10:31:34,308.98,Completed,308.98,0.0
465912,2017-12-18 17:11:11,294.78,Completed,287.79,7.0
465918,2017-12-18 17:25:53,278.57,Completed,278.58,-0.0
465919,2017-12-18 17:16:21,62.99,Completed,56.0,7.0
465927,2017-12-18 17:26:34,118.99,Completed,112.0,7.0
465929,2017-12-29 11:40:38,51.97,Completed,44.98,7.0
465933,2017-12-18 17:35:48,63.98,Completed,56.99,7.0
465938,2017-12-18 17:38:00,362.0,Place Order,362.0,0.0
465940,2017-12-18 17:45:58,89.99,Completed,89.99,0.0
465943,2017-12-18 17:55:55,53.98,Completed,43.99,10.0
465944,2017-12-18 17:44:37,866.0,Place Order,866.0,0.0
465945,2017-12-18 17:53:02,362.0,Completed,362.0,0.0
465949,2017-12-18 17:59:20,17.98,Completed,10.99,7.0
465952,2017-12-18 18:00:51,793.0,Completed,793.0,0.0
465953,2017-12-18 17:54:37,396.99,Place Order,396.99,0.0
465957,2017-12-18 18:10:14,23.98,Completed,19.99,4.0
465960,2017-12-18 18:08:47,362.0,Place Order,362.0,0.0
465968,2017-12-18 18:21:13,124.79,Completed,124.79,0.0
465969,2017-12-18 18:35:25,94.99,Completed,94.99,0.0
465972,2017-12-18 18:25:48,92.99,Completed,92.99,0.0
465974,2017-12-18 18:31:35,389.99,Completed,389.99,0.0
465975,2017-12-18 18:30:26,39.99,Completed,39.99,0.0
465978,2017-12-18 18:36:21,21.99,Completed,21.99,0.0
465979,2017-12-18 18:33:38,70.99,Completed,70.99,0.0
465982,2017-12-18 18:37:09,98.99,Completed,98.99,0.0
465985,2017-12-22 13:22:03,23.98,Completed,19.99,4.0
465986,2017-12-18 18:36:38,74.79,Place Order,74.79,0.0
465991,2017-12-18 18:48:57,975.0,Completed,975.0,0.0
465992,2017-12-19 15:46:06,480.64,Completed,480.64,0.0
465996,2017-12-18 18:46:49,49.99,Place Order,49.99,0.0
466000,2017-12-18 18:50:02,91.27,Completed,84.28,7.0
466003,2017-12-18 18:50:11,154.99,Place Order,154.99,0.0
466004,2017-12-18 18:59:40,44.28,Completed,44.28,0.0
466005,2017-12-18 18:51:04,319.99,Place Order,319.99,0.0
466008,2017-12-18 18:55:19,46.98,Completed,39.99,7.0
466009,2017-12-18 19:01:43,162.99,Completed,162.99,0.0
466010,2017-12-18 18:59:01,109.0,Completed,109.0,0.0
466016,2017-12-18 18:57:26,14.99,Place Order,14.99,0.0
466017,2017-12-18 18:57:33,9.0,Place Order,9.0,0.0
466021,2017-12-18 19:24:30,24.98,Completed,19.99,5.0
466023,2017-12-18 19:03:08,212.9,Place Order,212.89,0.0
466026,2017-12-19 09:11:34,135.96,Completed,128.97,7.0
466028,2017-12-18 19:11:07,72.99,Completed,72.99,0.0
466033,2017-12-18 19:22:24,196.78,Completed,189.79000000000002,7.0
466036,2017-12-18 19:15:09,39.99,Place Order,39.99,0.0
466042,2017-12-18 21:36:21,222.79,Completed,222.79,0.0
466043,2017-12-19 19:59:16,583.79,Completed,583.79,0.0
466044,2017-12-18 19:19:24,304.78,Place Order,297.79,7.0
466046,2017-12-18 19:22:04,107.79,Place Order,107.79,0.0
466050,2017-12-18 19:27:57,975.0,Completed,975.0,0.0
466052,2017-12-18 19:30:33,76.0,Completed,76.0,0.0
466053,2017-12-18 19:28:16,107.79,Completed,107.79,0.0
466055,2017-12-18 19:28:11,39.98,Place Order,39.98,0.0
466058,2017-12-18 19:33:39,29.99,Completed,29.99,0.0
466061,2017-12-18 19:41:27,43.98,Completed,36.99,7.0
466062,2017-12-18 19:33:06,343.99,Place Order,343.99,0.0
466066,2017-12-18 19:41:28,264.79,Completed,264.79,0.0
466068,2017-12-18 19:41:48,32.99,Completed,32.99,0.0
466072,2017-12-18 19:43:59,47.99,Completed,47.99,0.0
466078,2017-12-18 19:56:36,399.98,Completed,389.99,10.0
466079,2017-12-18 19:49:46,448.98,Place Order,448.98,0.0
466081,2017-12-18 20:10:04,160.99,Completed,160.99,0.0
466082,2017-12-18 19:52:02,149.99,Place Order,149.99,0.0
466084,2017-12-18 19:59:56,39.99,Completed,39.99,0.0
466085,2017-12-18 20:14:32,107.79,Completed,107.79,0.0
466088,2017-12-18 20:08:24,69.99,Completed,69.99,0.0
466091,2017-12-18 20:27:32,293.0,Completed,293.0,0.0
466093,2017-12-18 20:27:07,39.99,Completed,39.99,0.0
466097,2017-12-19 11:40:00,285.93,Completed,285.92999999999995,0.0
466099,2017-12-18 20:30:32,32.99,Completed,32.99,0.0
466100,2017-12-18 20:29:07,783.79,Completed,783.79,0.0
466102,2017-12-18 20:31:34,228.99,Completed,228.99,0.0
466103,2017-12-18 20:33:20,42.99,Completed,42.99,0.0
466104,2017-12-18 20:29:44,131.58,Place Order,131.58,0.0
466105,2017-12-18 20:40:25,44.56,Completed,44.56,0.0
466108,2017-12-18 20:48:56,79.98,Completed,72.99,7.0
466112,2017-12-18 20:43:56,98.99,Completed,98.99000000000001,-0.0
466115,2017-12-18 20:47:29,147.19,Completed,147.19,0.0
466117,2017-12-18 20:46:03,81.28,Place Order,81.28,0.0
466118,2017-12-18 20:55:05,224.99,Completed,224.99,0.0
466119,2017-12-18 20:55:16,126.96,Completed,119.97,7.0
466120,2017-12-18 20:59:42,99.99,Completed,99.99,0.0
466124,2017-12-18 20:52:39,79.99,Place Order,79.99,0.0
466126,2017-12-18 20:55:32,68.27,Place Order,61.28,7.0
466127,2017-12-18 20:59:23,342.78,Completed,335.79,7.0
466129,2017-12-18 20:59:37,79.99,Completed,79.99,0.0
466132,2017-12-18 21:07:50,35.99,Completed,35.99,0.0
466134,2017-12-18 21:02:20,68.27,Completed,61.28,7.0
466136,2017-12-18 21:05:51,56.0,Completed,56.0,0.0
466142,2017-12-18 21:14:02,359.99,Place Order,359.99,0.0
466146,2017-12-18 21:19:42,24.98,Completed,19.99,5.0
466147,2017-12-18 21:26:41,89.99,Completed,89.99,0.0
466148,2017-12-18 21:16:27,79.99,Place Order,79.99,0.0
466150,2017-12-18 21:29:57,31.28,Completed,31.28,0.0
466151,2017-12-18 21:27:29,56.0,Completed,56.0,0.0
466153,2017-12-21 16:01:15,38.97,Completed,31.979999999999997,7.0
466156,2017-12-18 21:30:13,51.29,Place Order,51.29,0.0
466159,2017-12-18 21:42:59,184.99,Completed,184.99,0.0
466163,2017-12-18 21:46:11,141.98,Completed,141.98,0.0
466165,2017-12-19 10:58:56,89.99,Completed,89.99,0.0
466169,2017-12-25 00:15:32,17.28,Completed,13.29,4.0
466172,2017-12-18 22:05:39,19.98,Completed,12.99,7.0
466175,2017-12-18 22:01:21,759.0,Completed,759.0,0.0
466178,2017-12-18 22:07:47,163.97,Completed,156.98,7.0
466181,2017-12-18 21:53:41,389.99,Place Order,389.99,0.0
466184,2017-12-18 22:02:40,42.99,Completed,42.99,0.0
466187,2017-12-18 22:34:33,27.97,Completed,23.98,4.0
466188,2017-12-18 22:12:41,299.9,Completed,299.9,0.0
466192,2017-12-18 22:05:58,121.9,Completed,121.9,0.0
466197,2017-12-18 22:08:02,56.0,Completed,56.0,0.0
466198,2017-12-18 22:15:35,42.99,Completed,42.99,0.0
466199,2017-12-18 22:06:42,14.99,Place Order,14.99,0.0
466201,2017-12-18 22:07:17,205.99,Place Order,205.99,0.0
466202,2017-12-18 22:07:20,144.99,Place Order,144.99,0.0
466203,2017-12-18 22:12:27,86.98,Completed,79.99,7.0
466209,2017-12-22 00:01:39,126.89,Completed,121.9,5.0
466210,2017-12-18 22:21:00,34.99,Completed,34.99,0.0
466214,2017-12-18 22:35:58,98.99,Completed,98.99,0.0
466221,2017-12-18 22:18:09,121.9,Place Order,121.9,0.0
466226,2017-12-18 22:24:37,764.0,Place Order,764.0,0.0
466229,2017-12-18 22:47:15,56.99,Completed,56.99,0.0
466230,2017-12-18 22:31:30,31.98,Completed,24.99,7.0
466231,2017-12-18 22:36:07,56.99,Completed,56.99,0.0
466234,2017-12-18 22:39:12,43.0,Completed,43.0,0.0
466235,2017-12-18 22:35:33,79.98,Completed,72.99,7.0
466236,2017-12-18 22:32:20,975.0,Place Order,975.0,0.0
466240,2017-12-26 14:37:25,393.08,Completed,386.09,7.0
466242,2017-12-18 22:36:48,121.9,Place Order,121.9,0.0
466246,2017-12-18 22:48:15,120.0,Completed,120.0,0.0
466247,2017-12-18 22:40:58,62.99,Place Order,62.99,0.0
466250,2017-12-18 22:41:34,240.99,Place Order,240.99,0.0
466252,2017-12-18 23:01:05,56.99,Completed,56.99,0.0
466255,2017-12-18 22:47:36,899.0,Place Order,899.0,0.0
466256,2017-12-19 13:21:54,28.98,Completed,28.979999999999997,0.0
466257,2017-12-18 22:48:06,26.99,Place Order,26.99,0.0
466259,2017-12-18 22:50:01,99.99,Place Order,99.99,0.0
466262,2017-12-18 23:02:33,87.99,Completed,87.99,0.0
466267,2017-12-18 22:52:15,121.9,Place Order,121.9,0.0
466281,2017-12-18 23:02:46,72.99,Completed,72.99,0.0
466284,2017-12-18 23:02:19,824.99,Place Order,824.99,0.0
466288,2017-12-18 23:06:29,19.99,Place Order,19.99,0.0
466292,2017-12-18 23:11:35,51.99,Completed,51.99,0.0
466293,2017-12-18 23:19:51,975.0,Completed,975.0,0.0
466295,2017-12-18 23:23:13,86.98,Completed,79.99,7.0
466296,2017-12-18 23:15:57,64.99,Completed,64.99,0.0
466298,2017-12-18 23:20:12,56.0,Completed,56.0,0.0
466301,2017-12-18 23:28:15,29.99,Completed,29.99,0.0
466305,2017-12-19 09:14:01,789.0,Completed,789.0,0.0
466308,2017-12-18 23:27:04,56.0,Completed,56.0,0.0
466312,2017-12-18 23:32:11,89.99,Completed,89.99,0.0
466313,2017-12-18 23:27:16,109.99,Completed,109.99,0.0
466314,2017-12-18 23:26:11,395.58,Place Order,395.58,0.0
466325,2017-12-18 23:33:58,200.62,Place Order,200.62,0.0
466326,2017-12-19 00:12:47,208.98,Completed,208.98000000000002,-0.0
466327,2017-12-18 23:37:25,386.09,Place Order,386.09,0.0
466330,2017-12-18 23:40:14,172.97,Place Order,172.97,0.0
466331,2017-12-18 23:44:24,79.99,Completed,79.99,0.0
466332,2017-12-18 23:44:11,74.99,Completed,74.99,0.0
466333,2017-12-18 23:47:58,109.99,Completed,109.99,0.0
466334,2017-12-18 23:44:31,699.0,Place Order,699.0,0.0
466336,2017-12-18 23:50:33,35.99,Completed,35.99,0.0
466339,2017-12-18 23:51:58,64.99,Place Order,64.99,0.0
466340,2017-12-18 23:56:58,42.99,Completed,42.99,0.0
466341,2017-12-19 09:38:30,29.99,Completed,29.99,0.0
466342,2017-12-18 23:58:47,793.0,Place Order,793.0,0.0
466343,2017-12-18 23:58:55,59.98,Completed,59.98,0.0
466344,2017-12-18 23:59:14,24.99,Place Order,24.99,0.0
466348,2017-12-19 00:03:30,29.99,Completed,29.99,0.0
466356,2017-12-19 00:09:12,27.98,Place Order,22.99,5.0
466359,2017-12-19 00:19:54,759.0,Completed,759.0,0.0
466361,2017-12-19 00:23:01,70.73,Completed,63.74,7.0
466364,2017-12-19 00:43:30,81.28,Completed,81.28,0.0
